Id,Name,Tier__c,CustomerPriority__c,SLA__c,Industry,Region__c,ContractStatus__c,ContractStartDate__c,ContractEndDate__c,AnnualContractValue__c,ProductLine__c,CreatedDate,BillingCountry,NumberOfEmployees,Website,AccountSource
001000000000000752,LarkTech LLC,Enterprise,Medium,Silver,Public Sector,APAC,Active,2026-10-25,2027-10-25,1085850,Analytics Suite,2025-03-04,IN,28966,www.larktech.com,Partner
001000000000000753,SterlingSoft Co,SMB,Low,Silver,Financial Services,APAC,Active,2025-09-03,2026-09-03,63517,Data Sync,2020-09-01,FR,37654,www.sterlingsoft.com,Inbound
001000000000000754,GraniteDynamics Solutions,Enterprise,Medium,Platinum,Telecom,NA-East,Active,2026-10-07,2027-10-07,1046123,Core Platform,2025-05-22,JP,26537,www.granitedynamics.com,Inbound
001000000000000755,BlueLoop Corp,SMB,High,Gold,Financial Services,EMEA,Active,2025-09-01,2026-09-01,37910,Analytics Suite,2020-04-12,FR,34446,www.blueloop.com,Event
001000000000000756,PacificGrid Partners,SMB,High,Gold,Energy,EMEA,Active,2025-09-01,2026-09-01,54896,Edge Connect,2023-09-05,SG,58067,www.pacificgrid.com,Partner
001000000000000757,AtlasVision Holdings,Enterprise,Low,Platinum,Financial Services,NA-West,Expired,2025-05-22,2026-05-22,217117,Data Sync,2022-08-29,JP,2221,www.atlasvision.com,Inbound
001000000000000758,VertexCloud Inc,Enterprise,Low,Platinum,Telecom,APAC,Active,2025-07-27,2026-07-27,338674,Analytics Suite,2020-12-11,IN,16372,www.vertexcloud.com,Event
001000000000000759,UnionNexus Global,Enterprise,High,Gold,Public Sector,EMEA,Active,2025-10-20,2026-10-20,569185,Data Sync,2020-06-01,FR,16166,www.unionnexus.com,Outbound
001000000000000760,SterlingFabric Solutions,SMB,High,Silver,Technology,NA-West,Active,2026-03-19,2027-03-19,21892,Core Platform,2024-06-20,FR,8888,www.sterlingfabric.com,Outbound
001000000000000761,SableWave Co,Enterprise,High,Silver,Technology,NA-East,Active,2025-09-08,2026-09-08,834729,Data Sync,2020-07-20,DE,44803,www.sablewave.com,Outbound
001000000000000762,CedarVector LLC,SMB,High,Bronze,Logistics,NA-East,Active,2025-07-29,2026-07-29,10154,Edge Connect,2020-01-16,US,51971,www.cedarvector.com,Event
001000000000000763,PacificCompute Inc,Enterprise,Medium,Silver,Education,APAC,Active,2025-08-03,2026-08-03,668208,Edge Connect,2024-12-28,BR,17829,www.pacificcompute.com,Outbound
001000000000000764,IronVision Technologies,Enterprise,High,Silver,Energy,LATAM,Active,2025-07-26,2026-07-26,615320,Edge Connect,2019-09-04,US,14313,www.ironvision.com,Event
001000000000000765,DeltaLogic LLC,Enterprise,High,Gold,Retail,APAC,Active,2025-07-26,2026-07-26,352228,Analytics Suite,2022-08-29,UK,56604,www.deltalogic.com,Outbound
001000000000000766,MapleWorks Global,SMB,Medium,Gold,Technology,LATAM,Active,2025-10-11,2026-10-11,6707,Data Sync,2025-05-25,UK,16890,www.mapleworks.com,Outbound
001000000000000767,CascadeMicro Corp,SMB,High,Silver,Media,NA-West,Active,2025-07-19,2026-07-19,51689,Analytics Suite,2022-08-21,US,33615,www.cascademicro.com,Partner
001000000000000768,SterlingCompute Technologies,Enterprise,Low,Bronze,Education,NA-West,Expired,2024-10-31,2025-10-31,1029875,Analytics Suite,2023-12-19,US,25257,www.sterlingcompute.com,Inbound
001000000000000769,QuantumFabric Solutions,SMB,Medium,Silver,Public Sector,EMEA,Expired,2025-01-23,2026-01-23,60794,Edge Connect,2025-02-05,UK,33937,www.quantumfabric.com,Inbound
001000000000000770,MapleLabs Corp,Enterprise,High,Silver,Media,NA-East,Active,2025-10-09,2026-10-09,640789,Data Sync,2025-04-01,JP,46440,www.maplelabs.com,Event
001000000000000771,RidgeCompute Holdings,SMB,High,Platinum,Biotech,EMEA,Active,2026-08-13,2027-08-13,69036,Edge Connect,2024-04-13,JP,5049,www.ridgecompute.com,Event
001000000000000772,VertexLabs Global,Enterprise,High,Silver,Telecom,NA-East,Active,2025-10-07,2026-10-07,959079,Analytics Suite,2021-02-20,UK,41989,www.vertexlabs.com,Event
001000000000000773,BrightGrid LLC,SMB,Medium,Silver,Healthcare,APAC,Active,2026-05-19,2027-05-19,31178,AI Studio,2025-02-23,FR,36425,www.brightgrid.com,Event
001000000000000774,MeridianAnalytics Holdings,SMB,Low,Silver,Manufacturing,NA-East,Active,2025-10-30,2026-10-30,52505,Analytics Suite,2020-12-08,SG,50796,www.meridiananalytics.com,Event
001000000000000775,LarkLoop Co,SMB,High,Gold,Public Sector,APAC,Active,2025-08-10,2026-08-10,68638,Analytics Suite,2021-11-03,BR,40214,www.larkloop.com,Partner
001000000000000776,Pan-Atlantic Forge LLC,SMB,Low,Platinum,Technology,NA-East,Active,2025-08-29,2026-08-29,35225,AI Studio,2025-03-01,SG,37367,www.pan-atlantic.com,Inbound
001000000000000777,NorthFabric Industries,SMB,High,Silver,Public Sector,NA-East,Active,2026-08-19,2027-08-19,6861,Edge Connect,2022-05-31,AU,13237,www.northfabric.com,Outbound
001000000000000778,NovaSphere Solutions,SMB,Low,Gold,Manufacturing,APAC,Active,2026-03-01,2027-03-01,44549,Edge Connect,2022-02-12,FR,5521,www.novasphere.com,Partner
001000000000000779,CascadeLogic Corp,Enterprise,Medium,Gold,Telecom,LATAM,Active,2026-10-28,2027-10-28,85353,Edge Connect,2021-04-14,BR,53799,www.cascadelogic.com,Outbound
001000000000000780,EmeraldLogic Global,SMB,Low,Platinum,Public Sector,NA-West,Active,2026-04-22,2027-04-22,27934,Edge Connect,2020-01-11,JP,15644,www.emeraldlogic.com,Partner
001000000000000781,NovaCloud Solutions,Enterprise,Medium,Platinum,Logistics,EMEA,Active,2025-08-23,2026-08-23,1126041,AI Studio,2024-02-27,FR,2491,www.novacloud.com,Event
001000000000000782,AuroraByte Holdings,Enterprise,Medium,Silver,Biotech,LATAM,Expired,2025-03-23,2026-03-23,480433,Data Sync,2020-11-15,BR,18717,www.aurorabyte.com,Partner
001000000000000783,IronSphere Industries,SMB,High,Bronze,Energy,NA-West,Active,2025-07-31,2026-07-31,53355,AI Studio,2022-10-05,JP,32803,www.ironsphere.com,Event
001000000000000784,PioneerVision Technologies,SMB,High,Gold,Logistics,LATAM,Active,2025-08-06,2026-08-06,47854,Analytics Suite,2024-01-26,IN,41111,www.pioneervision.com,Partner
001000000000000785,SterlingGrid LLC,SMB,Medium,Bronze,Education,NA-East,Active,2026-08-28,2027-08-28,61504,Edge Connect,2020-12-19,UK,55321,www.sterlinggrid.com,Partner
001000000000000786,CascadeSoft Corp,SMB,Low,Bronze,Retail,NA-West,Expired,2025-04-26,2026-04-26,14842,Core Platform,2023-07-18,DE,15788,www.cascadesoft.com,Inbound
001000000000000787,LarkByte Co,Enterprise,Low,Silver,Telecom,NA-East,Expired,2025-02-13,2026-02-13,560562,AI Studio,2023-12-18,DE,13911,www.larkbyte.com,Outbound
001000000000000788,Consolidated Vision Co,SMB,High,Gold,Financial Services,LATAM,Active,2026-07-27,2027-07-27,13382,Data Sync,2023-10-23,BR,51237,www.consolidated.com,Outbound
001000000000000789,ApexFabric Group,Enterprise,Medium,Gold,Healthcare,EMEA,Active,2025-10-24,2026-10-24,1120977,Data Sync,2023-11-02,DE,12599,www.apexfabric.com,Outbound
001000000000000790,BrightDigital Inc,SMB,High,Bronze,Telecom,APAC,Active,2026-01-13,2027-01-13,13564,AI Studio,2019-06-12,FR,59252,www.brightdigital.com,Partner
001000000000000791,PioneerDynamics Global,Enterprise,Medium,Silver,Financial Services,EMEA,Active,2025-09-30,2026-09-30,445968,AI Studio,2020-06-06,FR,52264,www.pioneerdynamics.com,Inbound
001000000000000792,Meridian Micro Industries,SMB,High,Silver,Education,NA-West,Active,2025-08-09,2026-08-09,30487,Analytics Suite,2025-01-02,UK,13796,www.meridian.com,Partner
001000000000000793,HarborWorks Co,Enterprise,Low,Gold,Retail,EMEA,Active,2026-09-30,2027-09-30,1139394,AI Studio,2023-10-17,DE,12103,www.harborworks.com,Event
001000000000000794,OnyxPulse Inc,SMB,High,Silver,Public Sector,APAC,Expired,2025-03-23,2026-03-23,42623,AI Studio,2019-10-28,FR,33607,www.onyxpulse.com,Partner
001000000000000795,BeaconNexus Industries,Enterprise,Medium,Silver,Healthcare,NA-East,Active,2025-08-05,2026-08-05,594919,Core Platform,2020-11-16,BR,53458,www.beaconnexus.com,Partner
001000000000000796,BeaconNexus Technologies,Enterprise,Medium,Gold,Retail,NA-East,Active,2026-02-17,2027-02-17,1076722,Edge Connect,2023-04-26,UK,58014,www.beaconnexus.com,Outbound
001000000000000797,CrownData Inc,SMB,Medium,Silver,Financial Services,NA-East,Active,2026-01-09,2027-01-09,43107,Analytics Suite,2022-07-29,SG,48529,www.crowndata.com,Partner
001000000000000798,SilverWave Systems,Enterprise,Medium,Gold,Financial Services,LATAM,Expired,2025-01-05,2026-01-05,920518,Core Platform,2022-12-08,AU,37596,www.silverwave.com,Event
001000000000000799,TitanLink Partners,Enterprise,High,Gold,Technology,NA-West,Expired,2025-03-27,2026-03-27,922234,Edge Connect,2023-11-20,DE,48279,www.titanlink.com,Event
001000000000000800,NovaLoop Industries,SMB,High,Bronze,Financial Services,LATAM,Active,2025-08-21,2026-08-21,16000,Analytics Suite,2021-02-19,IN,42799,www.novaloop.com,Inbound
001000000000000801,AuroraCloud Group,Enterprise,High,Platinum,Energy,EMEA,Active,2026-04-02,2027-04-02,521926,Analytics Suite,2019-07-10,US,33589,www.auroracloud.com,Partner
001000000000000802,PioneerLoop Industries,Enterprise,Medium,Gold,Telecom,APAC,Expired,2025-02-12,2026-02-12,1180691,AI Studio,2020-11-21,AU,33313,www.pioneerloop.com,Partner
001000000000000803,AtlasNetworks Corp,Enterprise,Low,Silver,Energy,LATAM,Active,2025-09-26,2026-09-26,1125673,Data Sync,2024-12-24,BR,37598,www.atlasnetworks.com,Event
001000000000000804,SilverSignal Holdings,Enterprise,Medium,Silver,Manufacturing,APAC,Active,2025-10-12,2026-10-12,894940,Analytics Suite,2019-06-07,AU,55569,www.silversignal.com,Inbound
001000000000000805,IronGrid Technologies,Enterprise,Medium,Silver,Biotech,LATAM,Active,2026-05-01,2027-05-01,94354,AI Studio,2020-07-06,BR,26747,www.irongrid.com,Outbound
001000000000000806,CascadeCloud Partners,Enterprise,High,Gold,Retail,NA-East,Active,2025-12-09,2026-12-09,130559,Edge Connect,2022-03-02,UK,35454,www.cascadecloud.com,Partner
001000000000000807,SilverLoop Group,SMB,Medium,Gold,Energy,EMEA,Expired,2025-02-17,2026-02-17,40869,Core Platform,2019-08-23,JP,6242,www.silverloop.com,Inbound
001000000000000808,VertexMetric Corp,Enterprise,High,Silver,Education,EMEA,Active,2025-08-13,2026-08-13,945472,Analytics Suite,2020-12-09,JP,50276,www.vertexmetric.com,Event
001000000000000809,OnyxLink Technologies,SMB,High,Silver,Biotech,EMEA,Active,2025-08-27,2026-08-27,39594,Analytics Suite,2021-02-07,SG,3605,www.onyxlink.com,Partner
001000000000000810,CedarLoop Systems,Enterprise,Medium,Silver,Logistics,NA-East,Expired,2024-10-02,2025-10-02,639601,Core Platform,2019-07-01,US,4775,www.cedarloop.com,Event
001000000000000811,HarborLabs Solutions,SMB,Medium,Platinum,Public Sector,LATAM,Active,2026-07-22,2027-07-22,55736,Data Sync,2020-02-18,BR,37959,www.harborlabs.com,Inbound
001000000000000812,Meridian Networks Systems,Enterprise,Low,Silver,Retail,LATAM,Active,2025-11-02,2026-11-02,1182266,Edge Connect,2021-03-19,BR,42268,www.meridian.com,Event
001000000000000813,BeaconSoft Group,Enterprise,High,Gold,Financial Services,APAC,Expired,2025-01-29,2026-01-29,1178367,Core Platform,2021-06-08,UK,32702,www.beaconsoft.com,Inbound
001000000000000814,SummitWorks Partners,SMB,Medium,Gold,Telecom,LATAM,Active,2026-05-11,2027-05-11,35511,Analytics Suite,2022-02-27,JP,2224,www.summitworks.com,Partner
001000000000000815,TitanWorks Technologies,Enterprise,High,Silver,Education,NA-East,Expired,2025-03-02,2026-03-02,794141,AI Studio,2020-10-12,IN,38445,www.titanworks.com,Partner
001000000000000816,GraniteLink Partners,SMB,High,Platinum,Retail,NA-East,Active,2025-11-03,2026-11-03,58690,Data Sync,2019-09-23,IN,42796,www.granitelink.com,Inbound
001000000000000817,BrightNexus Technologies,SMB,Medium,Bronze,Financial Services,LATAM,Active,2026-12-14,2027-12-14,57078,AI Studio,2021-09-12,SG,33317,www.brightnexus.com,Inbound
001000000000000818,CobaltFabric LLC,Enterprise,High,Platinum,Telecom,EMEA,Active,2025-08-03,2026-08-03,580663,Core Platform,2024-05-20,US,20760,www.cobaltfabric.com,Partner
001000000000000819,AuroraGrid Technologies,Enterprise,Medium,Silver,Technology,LATAM,Active,2026-09-11,2027-09-11,454744,AI Studio,2024-08-20,US,46200,www.auroragrid.com,Inbound
001000000000000820,PacificNetworks Systems,SMB,Medium,Bronze,Manufacturing,NA-East,Active,2025-08-12,2026-08-12,17333,Analytics Suite,2024-08-16,DE,15846,www.pacificnetworks.com,Inbound
001000000000000821,SummitLabs LLC,SMB,Medium,Gold,Healthcare,EMEA,Active,2025-09-28,2026-09-28,52559,Analytics Suite,2024-01-07,JP,48196,www.summitlabs.com,Event
001000000000000822,RidgeTech LLC,Enterprise,Medium,Gold,Telecom,NA-West,Active,2025-08-07,2026-08-07,229363,Analytics Suite,2023-03-26,IN,44212,www.ridgetech.com,Outbound
001000000000000823,PacificSphere Group,Enterprise,High,Silver,Telecom,LATAM,Active,2025-12-05,2026-12-05,1063211,Edge Connect,2025-03-11,SG,28439,www.pacificsphere.com,Inbound
001000000000000824,MeridianGrid Inc,Enterprise,Low,Gold,Manufacturing,NA-East,Active,2025-08-04,2026-08-04,353567,Core Platform,2021-08-02,DE,39606,www.meridiangrid.com,Outbound
001000000000000825,SterlingPulse Systems,Enterprise,High,Gold,Biotech,NA-West,Active,2026-06-14,2027-06-14,835564,Core Platform,2020-05-11,IN,46919,www.sterlingpulse.com,Outbound
001000000000000826,Pan-Atlantic Digital LLC,Enterprise,High,Bronze,Media,LATAM,Expired,2024-11-02,2025-11-02,1008278,Edge Connect,2022-08-25,US,32452,www.pan-atlantic.com,Event
001000000000000827,NovaTech Technologies,SMB,Medium,Silver,Manufacturing,APAC,Active,2025-11-04,2026-11-04,11500,AI Studio,2021-06-12,UK,3390,www.novatech.com,Event
001000000000000828,BluePulse Partners,SMB,Medium,Silver,Manufacturing,EMEA,Active,2025-07-23,2026-07-23,56540,Edge Connect,2022-03-04,JP,1790,www.bluepulse.com,Event
001000000000000829,CedarNetworks LLC,SMB,High,Gold,Logistics,NA-East,Active,2025-08-14,2026-08-14,22623,AI Studio,2023-04-18,AU,54439,www.cedarnetworks.com,Outbound
001000000000000830,UnionCloud Inc,Enterprise,Medium,Gold,Technology,LATAM,Active,2025-11-20,2026-11-20,666249,Data Sync,2024-12-19,US,47263,www.unioncloud.com,Event
001000000000000831,OnyxDigital Technologies,SMB,Low,Silver,Biotech,APAC,Active,2026-11-04,2027-11-04,12118,Edge Connect,2024-07-23,DE,4588,www.onyxdigital.com,Partner
001000000000000832,ApexSphere Solutions,Enterprise,Low,Silver,Biotech,NA-East,Active,2025-11-21,2026-11-21,170915,Data Sync,2022-08-18,BR,773,www.apexsphere.com,Event
001000000000000833,KeystoneDigital Partners,SMB,Medium,Bronze,Telecom,LATAM,Active,2025-12-14,2026-12-14,9893,Core Platform,2022-02-24,BR,34927,www.keystonedigital.com,Partner
001000000000000834,NorthMetric Technologies,SMB,Low,Gold,Technology,NA-East,Active,2025-08-24,2026-08-24,27943,Data Sync,2023-01-26,FR,56049,www.northmetric.com,Outbound
001000000000000835,Pan-Atlantic Link Technologies,Enterprise,Medium,Gold,Healthcare,EMEA,Active,2025-11-04,2026-11-04,1161216,Analytics Suite,2024-04-14,IN,48679,www.pan-atlantic.com,Event
001000000000000836,SilverGrid LLC,Enterprise,High,Gold,Media,NA-East,Active,2026-10-26,2027-10-26,1199034,Analytics Suite,2023-02-23,UK,16079,www.silvergrid.com,Partner
001000000000000837,TitanCompute Industries,SMB,Low,Bronze,Energy,EMEA,Active,2026-08-19,2027-08-19,29510,Analytics Suite,2020-11-27,BR,45353,www.titancompute.com,Inbound
001000000000000838,SummitSphere Holdings,SMB,Medium,Bronze,Technology,NA-East,Active,2025-10-23,2026-10-23,23793,Analytics Suite,2023-05-18,IN,45419,www.summitsphere.com,Event
001000000000000839,PacificWorks Systems,SMB,High,Bronze,Retail,APAC,Active,2025-09-04,2026-09-04,9603,Core Platform,2021-04-09,SG,41561,www.pacificworks.com,Inbound
001000000000000840,TitanNexus Group,Enterprise,Low,Silver,Technology,NA-East,Expired,2025-02-01,2026-02-01,285098,AI Studio,2022-02-06,AU,20276,www.titannexus.com,Outbound
001000000000000841,CedarSoft Partners,Enterprise,High,Silver,Energy,EMEA,Expired,2024-09-22,2025-09-22,221553,Data Sync,2020-04-02,AU,9424,www.cedarsoft.com,Outbound
001000000000000842,OnyxSphere Global,Enterprise,Low,Silver,Telecom,NA-West,Active,2026-09-21,2027-09-21,666747,Data Sync,2023-07-26,IN,43964,www.onyxsphere.com,Inbound
001000000000000843,BrightCore Holdings,Enterprise,Medium,Silver,Logistics,EMEA,Expired,2025-01-29,2026-01-29,700519,Analytics Suite,2024-12-03,SG,36397,www.brightcore.com,Partner
001000000000000844,VertexCore Corp,Enterprise,Low,Gold,Retail,LATAM,Active,2025-12-22,2026-12-22,1170466,Analytics Suite,2020-08-22,AU,39451,www.vertexcore.com,Event
001000000000000845,DeltaFabric Partners,Enterprise,Low,Platinum,Technology,LATAM,Active,2025-07-19,2026-07-19,728692,Edge Connect,2022-11-17,UK,33841,www.deltafabric.com,Partner
001000000000000846,Meridian Wave Group,Enterprise,Medium,Gold,Logistics,NA-East,Active,2025-11-03,2026-11-03,729359,Core Platform,2024-05-29,BR,50094,www.meridian.com,Inbound
001000000000000847,SableMetric Technologies,SMB,High,Silver,Logistics,NA-East,Active,2026-11-27,2027-11-27,12519,Data Sync,2021-11-22,UK,43437,www.sablemetric.com,Event
001000000000000848,BrightCloud Systems,SMB,Medium,Platinum,Education,LATAM,Active,2025-10-31,2026-10-31,66169,Edge Connect,2020-09-24,US,45920,www.brightcloud.com,Outbound
001000000000000849,RidgeCore Solutions,Enterprise,Medium,Platinum,Media,EMEA,Expired,2025-01-31,2026-01-31,671389,Edge Connect,2020-02-10,IN,33047,www.ridgecore.com,Outbound
001000000000000850,BrightWorks Technologies,Enterprise,Low,Bronze,Education,EMEA,Active,2026-08-29,2027-08-29,107149,AI Studio,2022-04-23,JP,49184,www.brightworks.com,Outbound
001000000000000851,PacificSoft Systems,Enterprise,High,Platinum,Logistics,APAC,Expired,2025-06-07,2026-06-07,132706,Data Sync,2020-03-21,UK,56978,www.pacificsoft.com,Partner
001000000000000852,NorthMetric Systems,Enterprise,Low,Silver,Financial Services,EMEA,Active,2026-04-27,2027-04-27,347256,Core Platform,2024-06-11,AU,3149,www.northmetric.com,Event
001000000000000853,SummitAnalytics Corp,SMB,Low,Silver,Retail,EMEA,Active,2026-10-09,2027-10-09,30370,Edge Connect,2020-09-30,JP,26910,www.summitanalytics.com,Partner
001000000000000854,PioneerDynamics Partners,Enterprise,High,Bronze,Healthcare,LATAM,Expired,2025-03-17,2026-03-17,1184416,Analytics Suite,2021-01-27,BR,31720,www.pioneerdynamics.com,Outbound
001000000000000855,UnionMicro Holdings,Enterprise,Low,Silver,Public Sector,NA-East,Expired,2024-10-13,2025-10-13,275145,Edge Connect,2021-12-18,FR,55691,www.unionmicro.com,Partner
001000000000000856,NovaCore Inc,Enterprise,Medium,Platinum,Logistics,EMEA,Active,2025-08-29,2026-08-29,414062,AI Studio,2023-07-31,AU,15699,www.novacore.com,Outbound
001000000000000857,BrightDynamics Industries,Enterprise,Medium,Silver,Retail,NA-East,Active,2025-12-11,2026-12-11,971916,Data Sync,2021-10-20,IN,55810,www.brightdynamics.com,Event
001000000000000858,VertexByte Holdings,Enterprise,Low,Bronze,Financial Services,APAC,Active,2026-09-10,2027-09-10,430097,Data Sync,2024-08-14,UK,47394,www.vertexbyte.com,Inbound
001000000000000859,NorthCloud Co,Enterprise,High,Gold,Education,EMEA,Active,2026-09-17,2027-09-17,649314,Core Platform,2024-12-09,UK,42717,www.northcloud.com,Inbound
001000000000000860,RidgeFabric Global,SMB,Medium,Bronze,Healthcare,NA-West,Active,2026-05-17,2027-05-17,22864,Analytics Suite,2020-11-04,UK,52323,www.ridgefabric.com,Outbound
001000000000000861,CopperData Partners,SMB,Low,Platinum,Education,NA-East,Active,2026-01-19,2027-01-19,56457,Analytics Suite,2022-06-18,AU,49503,www.copperdata.com,Event
001000000000000862,AtlasPulse Co,SMB,High,Bronze,Biotech,EMEA,Active,2025-10-11,2026-10-11,8347,Data Sync,2019-09-28,FR,25243,www.atlaspulse.com,Inbound
001000000000000863,IronCompute LLC,Enterprise,Medium,Silver,Retail,LATAM,Active,2026-05-18,2027-05-18,215698,Data Sync,2020-10-25,BR,30431,www.ironcompute.com,Partner
001000000000000864,OrchardSphere Inc,SMB,Medium,Gold,Retail,EMEA,Expired,2024-11-09,2025-11-09,51824,Core Platform,2021-05-18,FR,53771,www.orchardsphere.com,Inbound
001000000000000865,DeltaWorks Corp,SMB,Low,Bronze,Media,LATAM,Expired,2025-03-25,2026-03-25,26504,Core Platform,2019-06-20,UK,10796,www.deltaworks.com,Event
